incident_id,timestamp,category,locality,latitude,longitude,text,status
C08152,2026-08-25 12:03:00,Roads & Potholes,Ward 9,27.486507,77.665367,Street surface has broken down,Resolved
C08165,2026-08-25 12:06:00,Street Lights,Ward 9,27.48615,77.668779,Street lighting has stopped working,Resolved
C08156,2026-08-25 12:11:00,Garbage / Sanitation,Ward 9,27.485976,77.667073,Waste bins are overflowing,Open
C08129,2026-08-25 12:12:00,Public Safety,Sector 15,27.503895,77.679239,The area feels unsafe at night,Open
C08061,2026-08-25 12:13:00,Roads & Potholes,Sector 4,27.487114,77.682965,Road needs urgent repair,Resolved
C10208,2026-08-25 12:15:00,Water Supply,Sector 12,27.49579,77.689023,Our house has had no water since morning,Open
C10218,2026-08-25 12:16:00,Water Supply,Sector 12,27.495067,77.689315,Entire colony has no water supply,Open
C08070,2026-08-25 12:17:00,Drainage,Sector 4,27.488425,77.680732,Water is collecting because the drain is clogged,Resolved
C10244,2026-08-25 12:21:00,Water Supply,Sector 12,27.494914,77.6895,Entire colony has no water supply,Open
C08143,2026-08-25 12:31:00,Public Safety,Ward 7,27.513816,77.67204,There is a public hazard in the area,Open
C08167,2026-08-25 12:42:00,Traffic,Ward 9,27.48371,77.667743,Traffic signal is causing long queues,Open
C10239,2026-08-25 12:48:00,Water Supply,Sector 12,27.49537,77.69013,No water is available in our street,Open
C08053,2026-08-25 12:50:00,Parks / Public Spaces,Sector 1,27.491469,77.67305,The public park needs maintenance,Resolved
C10212,2026-08-25 12:51:00,Water Supply,Sector 12,27.495808,77.68897,Our house has had no water since morning,Open
C10237,2026-08-25 12:54:00,Water Supply,Sector 12,27.496023,77.686874,Water supply stopped in Sector 12,Open
C08078,2026-08-25 12:55:00,Roads & Potholes,Sector 8,27.500121,77.664417,Road is badly damaged,Resolved
C10238,2026-08-25 12:57:00,Water Supply,Sector 12,27.49548,77.690235,Our house has had no water since morning,Open
C08118,2026-08-25 13:00:00,Street Lights,Sector 15,27.504197,77.680717,Several street lights are off,Resolved
C10236,2026-08-25 13:00:00,Water Supply,Sector 12,27.496771,77.691014,Our house has had no water since morning,Open
C08082,2026-08-25 13:03:00,Drainage,Sector 8,27.499829,77.669402,Blocked drain near the houses,Resolved
C08171,2026-08-25 13:08:00,Parks / Public Spaces,Ward 9,27.488215,77.663791,Broken benches have not been repaired,Open
C10217,2026-08-25 13:26:00,Water Supply,Sector 12,27.496669,77.690333,There is no water coming from the pipeline,Open
C08071,2026-08-25 13:35:00,Public Safety,Sector 4,27.487277,77.680161,Safety issue reported near the public building,Resolved
C08163,2026-08-25 13:38:00,Electricity,Ward 9,27.481105,77.666604,Frequent power cuts are occurring,Resolved
C10229,2026-08-25 13:41:00,Water Supply,Sector 12,27.495692,77.690131,Water supply stopped in Sector 12,Open
C08153,2026-08-25 13:42:00,Garbage / Sanitation,Ward 9,27.486044,77.666478,Waste is piling up in the street,Open
C10227,2026-08-25 13:48:00,Water Supply,Sector 12,27.495746,77.688618,Our house has had no water since morning,Open
C08045,2026-08-25 13:48:00,Street Lights,Sector 1,27.492816,77.674823,Broken street light near the intersection,Resolved
C08106,2026-08-25 13:49:00,Water Supply,Sector 15,27.503841,77.683493,Our area has had no water since early morning,Open
C08041,2026-08-25 13:50:00,Garbage / Sanitation,Sector 1,27.492501,77.672021,Garbage has not been collected,Open
C10209,2026-08-25 13:50:00,Water Supply,Sector 12,27.496293,77.689178,Water pressure has suddenly become very low,Open
C08049,2026-08-25 13:53:00,Traffic,Sector 1,27.494309,77.671075,Heavy traffic at the intersection,Open
C10247,2026-08-25 13:53:00,Water Supply,Sector 12,27.49633,77.690392,There is no water coming from the pipeline,Open
C10242,2026-08-25 13:56:00,Water Supply,Sector 12,27.495654,77.69053,There is no water coming from the pipeline,Open
C10214,2026-08-25 13:58:00,Water Supply,Sector 12,27.496355,77.690298,Water supply stopped in Sector 12,Open
C08067,2026-08-25 14:05:00,Traffic,Sector 4,27.486658,77.683176,Traffic congestion is blocking the road,Resolved
C10207,2026-08-25 14:18:00,Water Supply,Sector 12,27.497106,77.689827,Our house has had no water since morning,Open
C08184,2026-08-25 14:26:00,Garbage / Sanitation,Ward 11,27.516315,77.689443,Waste is piling up in the street,Open
C10216,2026-08-25 14:29:00,Water Supply,Sector 12,27.495321,77.691184,No water in our colony since morning,Open
C10206,2026-08-25 14:33:00,Water Supply,Sector 12,27.49608,77.689592,There is no water coming from the pipeline,Open
C08075,2026-08-25 14:37:00,Water Supply,Sector 8,27.503188,77.670632,Our area has had no water since early morning,Open
C08159,2026-08-25 14:46:00,Garbage / Sanitation,Ward 9,27.486044,77.665189,Garbage has not been collected,Resolved
C08179,2026-08-25 14:49:00,Roads & Potholes,Ward 11,27.518594,77.691384,Large pothole near the school,Open
C08140,2026-08-25 14:54:00,Traffic,Ward 7,27.512173,77.674306,Vehicles are stuck near the market,Open
C10231,2026-08-25 14:55:00,Water Supply,Sector 12,27.496103,77.690234,There is no water coming from the pipeline,Open
C10226,2026-08-25 14:56:00,Water Supply,Sector 12,27.496634,77.690561,Water pressure has suddenly become very low,Open
C10215,2026-08-25 14:57:00,Water Supply,Sector 12,27.496272,77.69026,No water in our colony since morning,Open
C08054,2026-08-25 15:03:00,Parks / Public Spaces,Sector 1,27.490857,77.673897,Public space requires cleaning,Open
C08188,2026-08-25 15:09:00,Drainage,Ward 11,27.516697,77.688058,Drainage overflow is causing problems,Open
C08190,2026-08-25 15:12:00,Public Safety,Ward 11,27.520398,77.690892,Safety issue reported near the public building,Resolved
C08128,2026-08-25 15:16:00,Drainage,Sector 15,27.509074,77.683667,Water is collecting because the drain is clogged,Open
C08181,2026-08-25 15:38:00,Roads & Potholes,Ward 11,27.515585,77.691616,Large pothole near the school,Resolved
C08084,2026-08-25 15:39:00,Parks / Public Spaces,Sector 8,27.502082,77.668836,The park is poorly maintained,Open
C08138,2026-08-25 15:51:00,Traffic,Ward 7,27.509131,77.675985,Heavy traffic at the intersection,Open
C08127,2026-08-25 15:57:00,Drainage,Sector 15,27.506187,77.681422,Drainage overflow is causing problems,Open
C08125,2026-08-25 16:02:00,Drainage,Sector 15,27.503947,77.681452,Water is collecting because the drain is clogged,Open
C08116,2026-08-25 16:13:00,Electricity,Sector 15,27.503984,77.68069,Power outage in the locality,Open
C08164,2026-08-25 16:14:00,Street Lights,Ward 9,27.486834,77.667431,Street light is not working,Open
C08107,2026-08-25 16:17:00,Roads & Potholes,Sector 15,27.505504,77.681776,There is a deep pothole on the main road,Resolved
C08161,2026-08-25 16:17:00,Electricity,Ward 9,27.482727,77.665692,Power supply is unstable,Resolved
C08191,2026-08-25 16:19:00,Parks / Public Spaces,Ward 11,27.516875,77.689754,Park equipment is damaged,Open
C08048,2026-08-25 16:30:00,Traffic,Sector 1,27.491442,77.672975,Traffic congestion is blocking the road,Open
C08160,2026-08-25 16:34:00,Electricity,Ward 9,27.485124,77.662501,Power supply is unstable,Resolved
C08047,2026-08-25 16:35:00,Traffic,Sector 1,27.492386,77.674574,Vehicles are stuck near the market,Open
C08076,2026-08-25 16:38:00,Water Supply,Sector 8,27.503928,77.669332,Water connection is not working,Resolved
C08194,2026-08-25 16:51:00,Parks / Public Spaces,Ward 11,27.516318,77.68868,Park equipment is damaged,Open
C08080,2026-08-25 17:12:00,Garbage / Sanitation,Sector 8,27.501355,77.668135,Waste bins are overflowing,Open
C08112,2026-08-25 17:17:00,Roads & Potholes,Sector 15,27.50622,77.683155,Road needs urgent repair,Open
C08038,2026-08-25 17:18:00,Water Supply,Sector 1,27.493138,77.671929,There is no water in our colony,Open
C08177,2026-08-25 17:26:00,Water Supply,Ward 11,27.518439,77.69167,Water connection is not working,Open
C08046,2026-08-25 17:30:00,Street Lights,Sector 1,27.489253,77.670971,The road is dark because the street light failed,Open
C08185,2026-08-25 18:07:00,Electricity,Ward 11,27.515764,77.692783,Power outage in the locality,Open
C08157,2026-08-25 18:19:00,Garbage / Sanitation,Ward 9,27.486121,77.666374,Garbage has not been collected,Open
C08060,2026-08-25 18:20:00,Roads & Potholes,Sector 4,27.491466,77.67929,There is a deep pothole on the main road,Open
C08166,2026-08-25 18:21:00,Traffic,Ward 9,27.484505,77.667106,Traffic signal is causing long queues,Open
C08072,2026-08-25 18:27:00,Public Safety,Sector 4,27.49152,77.679148,A dangerous obstruction is present,Resolved
C08130,2026-08-25 18:30:00,Parks / Public Spaces,Sector 15,27.505491,77.678765,Public space requires cleaning,Resolved
C08074,2026-08-25 18:34:00,Parks / Public Spaces,Sector 4,27.490935,77.68127,The public park needs maintenance,Open
C08092,2026-08-25 18:37:00,Roads & Potholes,Sector 12,27.496943,77.689919,There is a deep pothole on the main road,Open
C08119,2026-08-25 18:37:00,Traffic,Sector 15,27.504584,77.681158,Heavy traffic at the intersection,Open
C08069,2026-08-25 18:40:00,Drainage,Sector 4,27.486597,77.681691,Sewage water is overflowing,Open
C08062,2026-08-25 18:44:00,Garbage / Sanitation,Sector 4,27.489453,77.679828,There is a large pile of garbage,Open
C08089,2026-08-25 19:12:00,Water Supply,Sector 12,27.493141,77.691512,Water pressure is extremely low,Open
C08056,2026-08-25 19:23:00,Water Supply,Sector 4,27.488432,77.680126,Water supply has stopped,Open
C08094,2026-08-25 19:25:00,Garbage / Sanitation,Sector 12,27.493144,77.692269,Waste is piling up in the street,Open
C08168,2026-08-25 19:32:00,Public Safety,Ward 9,27.485642,77.664712,Safety issue reported near the public building,Open
C08193,2026-08-25 19:35:00,Parks / Public Spaces,Ward 11,27.515328,77.688803,Broken benches have not been repaired,Open
C08063,2026-08-25 19:40:00,Garbage / Sanitation,Sector 4,27.488015,77.679299,Sanitation workers have not visited,Resolved
C08077,2026-08-25 19:42:00,Water Supply,Sector 8,27.499685,77.668339,No water supply since morning,Open
C08114,2026-08-25 19:44:00,Garbage / Sanitation,Sector 15,27.505158,77.68186,Garbage collection has been missed,Open
C08182,2026-08-25 19:48:00,Garbage / Sanitation,Ward 11,27.51698,77.687003,Garbage has not been collected,Open
C08090,2026-08-25 19:49:00,Water Supply,Sector 12,27.498014,77.6884,Pipeline is not supplying water,Open
C08083,2026-08-25 19:53:00,Public Safety,Sector 8,27.500245,77.667021,The area feels unsafe at night,Open
C08052,2026-08-25 19:57:00,Parks / Public Spaces,Sector 1,27.49299,77.671522,The park is poorly maintained,Open
C08173,2026-08-25 20:00:00,Parks / Public Spaces,Ward 9,27.482854,77.666025,The park is poorly maintained,Open
C08051,2026-08-25 20:04:00,Parks / Public Spaces,Sector 1,27.492125,77.670977,Broken benches have not been repaired,Open
C08169,2026-08-25 20:11:00,Public Safety,Ward 9,27.484361,77.662831,There is a public hazard in the area,Resolved
C08155,2026-08-25 20:22:00,Garbage / Sanitation,Ward 9,27.486977,77.665514,Garbage collection has been missed,Open
C08123,2026-08-25 20:26:00,Traffic,Sector 15,27.502508,77.68062,Heavy traffic at the intersection,Open
C08144,2026-08-25 20:27:00,Public Safety,Ward 7,27.514276,77.672678,A dangerous obstruction is present,Resolved
C08111,2026-08-25 20:30:00,Roads & Potholes,Sector 15,27.507182,77.678969,There is a deep pothole on the main road,Open
C08057,2026-08-25 20:37:00,Roads & Potholes,Sector 4,27.48656,77.679716,There is a deep pothole on the main road,Open
C08068,2026-08-25 20:41:00,Drainage,Sector 4,27.488783,77.681645,Blocked drain near the houses,Open
C08093,2026-08-25 20:44:00,Garbage / Sanitation,Sector 12,27.494716,77.688671,Garbage collection has been missed,Open
C08186,2026-08-25 20:50:00,Electricity,Ward 11,27.519056,77.692351,There is a sudden electricity outage,Open
C08150,2026-08-25 21:03:00,Water Supply,Ward 9,27.485433,77.663036,No water supply since morning,Resolved
C08134,2026-08-25 21:05:00,Roads & Potholes,Ward 7,27.512106,77.674987,Street surface has broken down,Open
C08086,2026-08-25 21:08:00,Water Supply,Sector 12,27.495567,77.691825,Pipeline is not supplying water,Resolved
C08175,2026-08-25 21:17:00,Water Supply,Ward 11,27.518858,77.691051,No water supply since morning,Open
C08100,2026-08-25 21:24:00,Traffic,Sector 12,27.497521,77.689288,Vehicles are stuck near the market,Resolved
C08137,2026-08-25 21:29:00,Street Lights,Ward 7,27.512492,77.672926,Street light is not working,Open
C08096,2026-08-25 21:37:00,Electricity,Sector 12,27.494858,77.689983,Power supply is unstable,Resolved
C08085,2026-08-25 21:45:00,Water Supply,Sector 12,27.494592,77.687537,No water supply since morning,Resolved
C08059,2026-08-25 21:48:00,Roads & Potholes,Sector 4,27.487955,77.678829,Street surface has broken down,Open
C08162,2026-08-25 21:58:00,Electricity,Ward 9,27.485161,77.666186,Frequent power cuts are occurring,Open
C08065,2026-08-25 21:58:00,Street Lights,Sector 4,27.490024,77.68091,Broken street light near the intersection,Open
C08121,2026-08-25 21:59:00,Traffic,Sector 15,27.505894,77.68014,Traffic congestion is blocking the road,Open
C08280,2026-08-26 07:00:00,Electricity,Sector 15,27.504396,77.680139,Power outage in the locality,Resolved
C08316,2026-08-26 07:02:00,Drainage,Ward 9,27.485445,77.663433,Drain is blocked,Resolved
C08329,2026-08-26 07:06:00,Garbage / Sanitation,Ward 11,27.519612,77.689088,Garbage has not been collected,Open
C08305,2026-08-26 07:09:00,Public Safety,Ward 7,27.512953,77.672799,A dangerous obstruction is present,Open
C08212,2026-08-26 07:11:00,Public Safety,Sector 1,27.491535,77.673018,The area feels unsafe at night,Resolved
C08281,2026-08-26 07:11:00,Electricity,Sector 15,27.506491,77.681285,There is a sudden electricity outage,Resolved
C08256,2026-08-26 07:15:00,Parks / Public Spaces,Sector 8,27.503392,77.670508,The public park needs maintenance,Open
C08214,2026-08-26 07:24:00,Parks / Public Spaces,Sector 1,27.491898,77.671161,The public park needs maintenance,Open
C08304,2026-08-26 07:26:00,Drainage,Ward 7,27.513584,77.677303,Drain is blocked,Resolved
C08216,2026-08-26 07:43:00,Water Supply,Sector 4,27.486886,77.682732,Water supply has stopped,Open
C08287,2026-08-26 07:46:00,Traffic,Sector 15,27.504745,77.677999,Traffic signal is causing long queues,Resolved
C08295,2026-08-26 07:50:00,Water Supply,Ward 7,27.512451,77.672683,Our area has had no water since early morning,Open
C10252,2026-08-26 08:10:00,Water Supply,Sector 12,27.494708,77.689197,Water pressure has suddenly become very low,Open
C08315,2026-08-26 08:18:00,Street Lights,Ward 9,27.48322,77.664278,The road is dark because the street light failed,Resolved
C10287,2026-08-26 08:26:00,Water Supply,Sector 12,27.496763,77.689889,Water supply stopped in Sector 12,Open
C08325,2026-08-26 08:31:00,Roads & Potholes,Ward 11,27.516329,77.690638,There is a deep pothole on the main road,Resolved
C08311,2026-08-26 08:34:00,Water Supply,Ward 9,27.486563,77.667207,There is no water in our colony,Resolved
C08277,2026-08-26 08:36:00,Roads & Potholes,Sector 15,27.505452,77.683076,Road is badly damaged,Resolved
C08206,2026-08-26 08:39:00,Electricity,Sector 1,27.49229,77.672837,Frequent power cuts are occurring,Resolved
C08276,2026-08-26 08:42:00,Roads & Potholes,Sector 15,27.503499,77.681084,Road needs urgent repair,Open
C08306,2026-08-26 08:43:00,Public Safety,Ward 7,27.51192,77.671286,The area feels unsafe at night,Open
C10282,2026-08-26 08:46:00,Water Supply,Sector 12,27.496321,77.689962,Water supply stopped in Sector 12,Open
C08250,2026-08-26 08:46:00,Garbage / Sanitation,Sector 8,27.501517,77.669014,Garbage collection has been missed,Open
C10255,2026-08-26 08:58:00,Water Supply,Sector 12,27.496357,77.688718,There is no water coming from the pipeline,Open
C08196,2026-08-26 08:59:00,Water Supply,Sector 1,27.491726,77.671122,Water supply has stopped,Open
C08235,2026-08-26 08:59:00,Parks / Public Spaces,Sector 4,27.486368,77.681841,The public park needs maintenance,Open
C10283,2026-08-26 09:00:00,Water Supply,Sector 12,27.495061,77.689005,Entire colony has no water supply,Open
C10264,2026-08-26 09:05:00,Water Supply,Sector 12,27.496313,77.690539,Water pressure has suddenly become very low,Open
C08264,2026-08-26 09:06:00,Traffic,Sector 12,27.496555,77.69064,Traffic signal is causing long queues,Open
C08218,2026-08-26 09:06:00,Roads & Potholes,Sector 4,27.488817,77.681171,Road is badly damaged,Resolved
C08275,2026-08-26 09:09:00,Roads & Potholes,Sector 15,27.507691,77.679847,Large pothole near the school,Open
C08310,2026-08-26 09:12:00,Water Supply,Ward 9,27.484083,77.667429,Our area has had no water since early morning,Open
C10270,2026-08-26 09:13:00,Water Supply,Sector 12,27.494897,77.69047,Water pressure has suddenly become very low,Open
C08255,2026-08-26 09:17:00,Public Safety,Sector 8,27.499712,77.671521,A dangerous obstruction is present,Open
